Date,Open,High,Low,Close,Adj Close,No. of Shares
2019-01-01,1061.5,1075.0,1053.5,1073.7249755859375,1013.509033203125,251790
2019-01-02,1072.5,1073.9749755859375,1060.050048828125,1062.9749755859375,1003.3621215820312,185782
2019-01-03,1063.0,1063.4000244140625,1052.949951171875,1056.125,996.8961791992188,218396
2019-01-04,1055.574951171875,1063.5,1055.574951171875,1058.875,999.4920654296875,151206
2019-01-07,1062.5250244140625,1067.0,1057.0999755859375,1060.0,1000.5538940429688,115032
2019-01-08,1062.5,1064.0,1048.800048828125,1051.425048828125,992.4598388671875,215866
2019-01-09,1060.0,1061.5,1051.5,1058.0999755859375,998.7604370117188,92812
2019-01-10,1058.0,1061.574951171875,1051.75,1054.7750244140625,995.621826171875,115732
2019-01-11,1057.0,1062.0,1053.5,1056.074951171875,996.8490600585938,90398
2019-01-14,1057.2750244140625,1057.2750244140625,1048.5,1050.425048828125,991.515869140625,54542
2019-01-15,1052.5,1063.0,1050.0250244140625,1060.5250244140625,1001.0496215820312,131320
2019-01-16,1060.0,1062.0,1054.449951171875,1060.0,1000.5538940429688,5785706
2019-01-17,1060.5,1067.425048828125,1057.0,1064.5250244140625,1004.8251342773438,345492
2019-01-18,1063.0,1069.875,1057.5,1065.5999755859375,1005.8397216796875,100598
2019-01-21,1074.5,1082.5,1062.7750244140625,1073.2750244140625,1013.08447265625,360864
2019-01-22,1086.5,1086.5,1065.0,1067.175048828125,1007.3265991210938,128934
2019-01-23,1068.050048828125,1075.0250244140625,1051.199951171875,1054.875,995.71630859375,158642
2019-01-24,1056.0,1060.824951171875,1048.5,1050.949951171875,992.0114135742188,262316
2019-01-25,1051.949951171875,1054.875,1045.050048828125,1046.9749755859375,988.2593994140625,231336
2019-01-28,1049.5,1050.449951171875,1038.625,1041.7750244140625,983.3509521484375,1431442
2019-01-29,1042.0,1042.0,1026.9000244140625,1029.050048828125,971.3396606445312,275306
2019-01-30,1038.0,1038.0,1014.0,1016.2750244140625,959.2810668945312,260046
2019-01-31,1019.5,1045.0,1011.5,1040.574951171875,982.2182006835938,202786
2019-02-01,1041.0,1058.5,1039.0,1045.824951171875,987.1738891601562,335200
2019-02-04,1049.5,1056.5,1041.5,1053.5,994.4183959960938,154024
2019-02-05,1054.5,1059.5,1048.625,1057.449951171875,998.1469116210938,206094
2019-02-06,1060.0,1062.5999755859375,1056.9749755859375,1061.5,1001.9698486328125,158162
2019-02-07,1063.5,1065.0,1054.5,1058.5250244140625,999.1616821289062,127212
2019-02-08,1057.0,1071.4000244140625,1052.4749755859375,1061.574951171875,1002.0404663085938,145398
2019-02-11,1061.5,1070.0,1057.0,1068.675048828125,1008.7423706054688,704048
2019-02-12,1069.5,1074.1500244140625,1062.5999755859375,1064.8499755859375,1005.1317749023438,79184
2019-02-14,1070.0,1070.0,1053.550048828125,1054.875,995.71630859375,145514
2019-02-15,1055.0,1055.0,1039.300048828125,1050.550048828125,991.6338500976562,145052
2019-02-18,1051.5250244140625,1059.5999755859375,1043.050048828125,1044.9749755859375,986.3715209960938,87538
2019-02-19,1045.5,1054.3499755859375,1039.074951171875,1042.1500244140625,983.7048950195312,79598
2019-02-20,1042.5,1055.0,1040.824951171875,1053.2750244140625,994.2060546875,132526
2019-02-21,1053.5,1059.5,1047.0999755859375,1057.574951171875,998.2648315429688,103756
2019-02-22,1060.0,1062.449951171875,1044.550048828125,1045.824951171875,987.1738891601562,480470
2019-02-25,1049.2249755859375,1063.75,1049.2249755859375,1061.675048828125,1002.1348876953125,133660
2019-02-26,1058.949951171875,1062.0,1051.5,1055.125,995.9522705078125,122694
2019-02-27,1057.0,1062.375,1044.25,1045.800048828125,987.1502685546875,154796
2019-02-28,1045.9000244140625,1053.0,1038.0250244140625,1041.074951171875,982.6901245117188,126944
2019-03-01,1042.0,1057.449951171875,1039.2249755859375,1041.5999755859375,983.185791015625,235436
2019-03-05,1047.0,1055.300048828125,1035.125,1053.75,994.654296875,221822
2019-03-06,1053.75,1056.550048828125,1045.9749755859375,1051.5250244140625,992.5541381835938,528732
2019-03-07,1055.0,1064.9000244140625,1048.0,1061.324951171875,1001.8045654296875,120780
2019-03-08,1059.9749755859375,1065.4000244140625,1055.324951171875,1063.800048828125,1004.1408081054688,116720
2019-03-11,1064.2750244140625,1072.0,1061.0,1065.0250244140625,1005.2969970703125,149556
2019-03-12,1072.5,1087.449951171875,1068.7249755859375,1085.300048828125,1024.4349365234375,259734
2019-03-13,1086.0,1116.5,1086.0,1113.050048828125,1050.6287841796875,600894
2019-03-14,1117.5,1123.625,1105.300048828125,1111.625,1049.28369140625,181484
2019-03-15,1112.5,1130.0,1112.5,1125.75,1062.6165771484375,213158
2019-03-18,1130.2750244140625,1145.449951171875,1125.1500244140625,1130.7249755859375,1067.3123779296875,441558
2019-03-19,1131.5,1138.0,1125.550048828125,1133.8499755859375,1070.26220703125,477764
2019-03-20,1135.0,1150.0,1131.2249755859375,1149.5999755859375,1085.12890625,284036
2019-03-22,1152.0999755859375,1153.375,1134.550048828125,1137.425048828125,1073.636962890625,230298
2019-03-25,1134.875,1143.8499755859375,1128.6500244140625,1141.0,1077.01123046875,1061626
2019-03-26,1140.949951171875,1157.5,1136.324951171875,1155.0999755859375,1090.3206787109375,381634
2019-03-27,1155.5999755859375,1163.3499755859375,1140.1500244140625,1150.0999755859375,1085.6009521484375,287574
2019-03-28,1150.0999755859375,1163.5,1142.875,1150.2750244140625,1085.7662353515625,262846
2019-04-01,1162.5,1166.175048828125,1152.2249755859375,1155.0250244140625,1090.249755859375,1049036
2019-04-02,1157.574951171875,1158.300048828125,1142.875,1148.25,1083.8546142578125,139184
2019-04-03,1147.5,1157.7249755859375,1145.0,1147.625,1083.2646484375,104400
2019-04-04,1147.5,1155.5250244140625,1140.0250244140625,1142.1500244140625,1078.096923828125,132856
2019-04-05,1147.5,1155.5,1141.199951171875,1150.875,1086.33251953125,130124
2019-04-08,1157.5,1161.4749755859375,1139.800048828125,1144.449951171875,1080.267822265625,91250
2019-04-09,1145.0,1149.824951171875,1134.199951171875,1145.0,1080.786865234375,81792
2019-04-10,1127.5,1141.75,1120.0,1121.3499755859375,1058.46337890625,3829796
2019-04-11,1124.5,1131.25,1118.5,1128.4000244140625,1065.1180419921875,103358
2019-04-12,1128.375,1135.800048828125,1125.6500244140625,1132.574951171875,1069.0587158203125,95500
2019-04-15,1133.050048828125,1146.0,1132.5,1142.949951171875,1078.851806640625,560424
2019-04-16,1146.1500244140625,1154.074951171875,1140.5,1152.375,1087.7481689453125,570938
2019-04-18,1153.0,1157.5,1142.300048828125,1145.074951171875,1080.8577880859375,1219606
2019-04-22,1165.0,1165.0,1132.675048828125,1134.125,1070.5218505859375,408188
2019-04-23,1135.125,1145.0,1121.074951171875,1122.824951171875,1059.85546875,397258
2019-04-24,1126.949951171875,1141.425048828125,1123.5,1139.75,1075.8314208984375,159164
2019-04-25,1141.5,1149.4000244140625,1129.300048828125,1132.425048828125,1068.917236328125,304562
2019-04-26,1134.949951171875,1140.125,1128.0,1137.625,1073.825439453125,868506
2019-04-30,1140.050048828125,1160.5999755859375,1139.8499755859375,1157.75,1092.822021484375,241650
2019-05-02,1160.5,1179.375,1160.0,1176.9749755859375,1110.9688720703125,390020
