Date,Open,High,Low,Close,Adj Close,No. of Shares
2019-01-01,482.5,482.5,478.5,481.0,403.6204833984375,28080
2019-01-02,475.5,480.95001220703125,470.7749938964844,472.92498779296875,396.84454345703125,148086
2019-01-03,474.1000061035156,479.9750061035156,472.6499938964844,473.9750061035156,397.7256164550781,87670
2019-01-04,475.0,475.20001220703125,462.5,466.6499938964844,391.57904052734375,159780
2019-01-07,470.0,474.8999938964844,468.0249938964844,469.8500061035156,394.2643127441406,69276
2019-01-08,470.5,473.92498779296875,466.70001220703125,472.54998779296875,396.52984619140625,80556
2019-01-09,475.0,475.0,467.0,470.04998779296875,394.4320068359375,96018
2019-01-10,470.32501220703125,470.32501220703125,466.1499938964844,467.92498779296875,392.64892578125,49846
2019-01-11,469.0,470.82501220703125,460.07501220703125,470.25,394.59991455078125,131136
2019-01-14,471.0,471.45001220703125,464.1499938964844,468.7749938964844,393.36212158203125,72648
2019-01-15,466.75,477.5,464.70001220703125,473.5249938964844,397.3480224609375,140994
2019-01-16,469.57501220703125,477.4750061035156,467.79998779296875,469.07501220703125,393.6138610839844,94170
2019-01-17,469.125,478.6499938964844,466.5,477.3999938964844,400.5996398925781,132198
2019-01-18,476.5,484.0,473.17498779296875,482.25,404.6694030761719,127098
2019-01-21,482.5,490.0,480.0,481.29998779296875,403.87225341796875,100932
2019-01-22,481.29998779296875,481.70001220703125,469.0,470.79998779296875,395.0613708496094,91548
2019-01-23,472.875,474.6000061035156,469.3999938964844,472.45001220703125,396.44598388671875,64564
2019-01-24,474.5,476.7749938964844,470.0,473.6000061035156,397.4110412597656,53806
2019-01-25,477.79998779296875,489.75,473.95001220703125,485.625,407.50152587890625,123194
2019-01-28,487.3999938964844,489.5,481.95001220703125,487.9750061035156,409.47344970703125,84916
2019-01-29,488.04998779296875,497.5,481.0,494.04998779296875,414.57110595703125,140420
2019-01-30,507.5,517.375,501.2749938964844,508.54998779296875,426.73846435546875,367662
2019-01-31,510.0,512.5,494.6499938964844,502.6000061035156,421.7456970214844,186178
2019-02-01,502.5,525.1749877929688,502.5,522.0,438.0247497558594,247376
2019-02-04,521.9749755859375,529.0,515.625,519.6749877929688,436.0736999511719,188948
2019-02-05,523.9500122070312,527.5750122070312,520.0750122070312,522.7000122070312,440.306640625,85882
2019-02-06,524.5,532.5,524.5,526.9000244140625,443.8446960449219,109088
2019-02-07,527.5,538.7249755859375,526.75,530.5250244140625,446.8982849121094,144936
2019-02-08,532.7999877929688,537.7999877929688,530.0250244140625,532.9500122070312,448.94097900390625,73686
2019-02-11,535.0250244140625,540.5250244140625,531.5,538.0250244140625,453.2160339355469,84438
2019-02-12,539.0,539.0,526.4249877929688,529.6749877929688,446.18218994140625,32830
2019-02-14,533.9749755859375,534.875,528.8499755859375,530.6500244140625,447.00360107421875,63350
2019-02-15,530.0,533.0499877929688,520.7999877929688,528.9249877929688,445.5504150390625,58652
2019-02-18,532.0,532.0,516.7750244140625,523.625,441.0858154296875,64208
2019-02-19,522.5,525.625,518.0,519.6500244140625,437.7373962402344,33514
2019-02-20,515.0,530.2249755859375,513.0250244140625,527.9249877929688,444.7080383300781,36358
2019-02-21,528.0,530.5,521.4500122070312,526.75,443.7181701660156,63096
2019-02-22,526.75,535.0,520.9500122070312,531.5750122070312,447.78271484375,68058
