Date,Open,High,Low,Close,Adj Close,No. of Shares
2019-01-01,1821.0,1860.0,1797.449951171875,1803.0999755859375,1658.065185546875,138268
2019-01-02,1798.0,1808.699951171875,1772.550048828125,1784.0,1640.5015869140625,50367
2019-01-03,1784.0,1802.5999755859375,1783.25,1787.3499755859375,1643.5819091796875,55705
2019-01-04,1792.0,1800.75,1773.0,1780.25,1637.05322265625,70687
2019-01-07,1790.3499755859375,1804.199951171875,1782.25,1784.699951171875,1641.14501953125,33148
2019-01-08,1784.0,1792.449951171875,1761.0999755859375,1770.5999755859375,1628.179443359375,40167
2019-01-09,1780.0999755859375,1795.4000244140625,1774.0,1783.199951171875,1639.7657470703125,94092
2019-01-10,1786.050048828125,1799.0,1779.5,1785.9000244140625,1642.248779296875,33675
2019-01-11,1795.0,1795.0,1755.0,1768.3499755859375,1626.110107421875,330926
2019-01-14,1770.0,1780.3499755859375,1759.0999755859375,1763.5,1621.6505126953125,97941
2019-01-15,1768.1500244140625,1792.25,1768.1500244140625,1787.6500244140625,1643.858154296875,461060
2019-01-16,1781.199951171875,1793.199951171875,1768.0,1770.0,1627.6275634765625,68100
2019-01-17,1779.699951171875,1789.0,1743.25,1750.0999755859375,1609.3282470703125,174069
2019-01-18,1757.0,1768.6500244140625,1728.6500244140625,1743.699951171875,1603.4429931640625,193635
2019-01-21,1762.949951171875,1762.949951171875,1736.5,1748.300048828125,1607.673095703125,188443
2019-01-22,1744.5,1754.0,1742.0,1749.9000244140625,1609.14453125,123940
2019-01-23,1752.5,1783.5999755859375,1750.5,1765.699951171875,1623.6732177734375,180622
2019-01-24,1766.0,1782.5,1755.800048828125,1758.75,1617.2823486328125,167731
2019-01-25,1765.8499755859375,1777.5,1748.5,1753.0,1611.994873046875,75831
2019-01-28,1764.0,1770.5,1737.0,1740.6500244140625,1600.638671875,51286
2019-01-29,1748.0,1759.75,1725.0,1751.5,1610.6156005859375,209274
2019-01-30,1754.0,1760.0999755859375,1726.300048828125,1730.0999755859375,1590.93701171875,68157
2019-01-31,1746.9000244140625,1772.5,1737.050048828125,1762.25,1620.500732421875,61758
2019-02-01,1767.0,1832.0,1762.0,1796.25,1651.76611328125,162501
2019-02-04,1798.9000244140625,1822.4000244140625,1796.25,1803.1500244140625,1658.1109619140625,294990
2019-02-05,1803.0,1832.5999755859375,1803.0,1821.199951171875,1674.708984375,233958
2019-02-06,1833.0,1835.6500244140625,1817.0,1828.550048828125,1681.46826171875,82370
2019-02-07,1830.0,1843.550048828125,1829.0,1836.9000244140625,1689.1463623046875,136939
2019-02-08,1841.0,1847.1500244140625,1811.0,1817.4000244140625,1671.2149658203125,129998
2019-02-11,1818.0,1818.0,1797.0,1805.3499755859375,1660.13427734375,31191
2019-02-12,1805.0,1808.050048828125,1789.0,1794.8499755859375,1650.4788818359375,40724
2019-02-14,1794.5,1796.449951171875,1775.9000244140625,1782.199951171875,1638.8463134765625,68343
2019-02-15,1792.0,1792.0,1748.5,1773.050048828125,1630.4322509765625,104375
2019-02-18,1775.0,1775.0,1734.949951171875,1752.300048828125,1611.3514404296875,89973
2019-02-19,1753.0,1758.949951171875,1730.5,1738.75,1598.89111328125,46574
2019-02-20,1740.0,1744.050048828125,1722.0,1733.5999755859375,1594.1552734375,71269
2019-02-21,1740.0,1756.550048828125,1738.050048828125,1753.5999755859375,1612.546630859375,48856
2019-02-22,1761.949951171875,1771.199951171875,1753.5,1767.800048828125,1625.6046142578125,40089
2019-02-25,1775.0,1775.0,1759.5,1770.4000244140625,1627.9952392578125,52230
2019-02-26,1770.0,1784.25,1743.0,1767.0,1624.868896484375,78096
